"longitude_norm","latitude_norm","spline_mean","spline_lower","spline_upper","spline_prob_positive","longitude","latitude"
0.618090452261306,-3,0.228100013570547,-1.09831960226308,1.45345453974414,0.635375,50.4308545613666,8.9683272991884
0.648241206030151,-3,0.246177906516918,-1.07568978709444,1.46376848298107,0.648375,51.3055635291297,8.9683272991884
0.678391959798995,-3,0.264348254969403,-1.04972282116905,1.47206296956664,0.659625,52.1802724968929,8.9683272991884
0.708542713567839,-3,0.282612596408255,-1.02533013199097,1.48171764607081,0.669875,53.054981464656,8.9683272991884
0.738693467336683,-3,0.300972488271778,-1.01420263696646,1.49140778446745,0.6825,53.9296904324191,8.9683272991884
0.768844221105527,-3,0.319429680327371,-0.987581541162029,1.51235086654878,0.693125,54.8043994001823,8.9683272991884
0.798994974874372,-3,0.337986029860186,-0.962109527480996,1.52346867933816,0.70375,55.6791083679454,8.9683272991884
0.829145728643216,-3,0.356643395331177,-0.938586090758756,1.53999773938644,0.714875,56.5538173357086,8.9683272991884
0.85929648241206,-3,0.375403635201296,-0.917013976000823,1.55971301948661,0.725125,57.4285263034717,8.9683272991884
0.889447236180904,-3,0.394268607931498,-0.903008328893475,1.57628572153033,0.734125,58.3032352712348,8.9683272991884
0.919597989949748,-3,0.413240171982737,-0.874967782601277,1.60198285250712,0.746,59.177944238998,8.9683272991884
0.949748743718593,-3,0.432320185815967,-0.864665195246783,1.62889155182226,0.7555,60.0526532067611,8.9683272991884
0.979899497487437,-3,0.451510507892141,-0.850340511397619,1.656260929046,0.7655,60.9273621745243,8.9683272991884
1.01005025125628,-3,0.470812996672211,-0.828809547372123,1.67431143032753,0.773125,61.8020711422874,8.9683272991884
1.04020100502513,-3,0.490229510617133,-0.81063626202692,1.69762535739744,0.78175,62.6767801100505,8.9683272991884
1.07035175879397,-3,0.509761908187858,-0.79653913417723,1.71341896382854,0.7875,63.5514890778137,8.9683272991884
1.10050251256281,-3,0.529412047845343,-0.780964388571189,1.73813420104539,0.796125,64.4261980455768,8.9683272991884
1.13065326633166,-3,0.549181788050539,-0.765289664811108,1.76662758455018,0.803125,65.3009070133399,8.9683272991884
1.1608040201005,-3,0.569072987264402,-0.739873553735049,1.80148453325301,0.810375,66.1756159811031,8.9683272991884
